Name,Publisher,Platform,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
The SpongeBob SquarePants Movie,THQ,PS2,Platform,2004.0,1.06,0.54,0.0,0.16
The SpongeBob SquarePants Movie,THQ,XB,Platform,2004.0,0.4,0.12,0.0,0.02
The Story of Noah's Ark,SouthPeak Games,DS,Action,2010.0,0.09,0.0,0.0,0.01
The Stronghold Collection,Take-Two Interactive,PC,Strategy,2009.0,0.03,0.08,0.0,0.02
The Suffering,Midway Games,PS2,Action,2004.0,0.2,0.16,0.0,0.05
The Suffering,Midway Games,XB,Action,2004.0,0.16,0.05,0.0,0.01
The Suffering: Ties That Bind,Midway Games,PS2,Action,2005.0,0.09,0.07,0.0,0.02
The Suffering: Ties That Bind,Midway Games,XB,Action,2005.0,0.07,0.02,0.0,0.0
The Suite Life of Zack & Cody: Circle of Spies,Disney Interactive Studios,DS,Action,2007.0,0.17,0.09,0.0,0.03
The Suite Life of Zack & Cody: Tipton Trouble,Disney Interactive Studios,DS,Action,2006.0,0.23,0.0,0.0,0.02
The Sum of All Fears,Ubisoft,GBA,Shooter,2002.0,0.03,0.01,0.0,0.0
The Sum of All Fears,Ubisoft,GC,Shooter,2003.0,0.03,0.01,0.0,0.0
The Tale of Despereaux,Brash Entertainment,DS,Platform,2008.0,0.06,0.0,0.0,0.0
The Tale of Despereaux,Brash Entertainment,PS2,Platform,2008.0,0.17,0.13,0.0,0.04
The Tale of Despereaux,Brash Entertainment,Wii,Platform,2008.0,0.04,0.0,0.0,0.0
The Talos Principle,Devolver Digital,PS4,Puzzle,2015.0,0.0,0.02,0.0,0.0
The Technomancer,Focus Home Interactive,PC,Role-Playing,2016.0,0.0,0.01,0.0,0.0
The Technomancer,Focus Home Interactive,PS4,Role-Playing,2016.0,0.02,0.04,0.0,0.01
The Technomancer,Focus Home Interactive,XOne,Role-Playing,2016.0,0.01,0.01,0.0,0.0
The Terminator: Dawn of Fate,Atari,PS2,Action,2002.0,0.2,0.16,0.0,0.05
The Terminator: Dawn of Fate,Atari,XB,Action,2002.0,0.11,0.03,0.0,0.01
The Testament of Sherlock Holmes,Focus Home Interactive,PC,Adventure,2012.0,0.0,0.06,0.0,0.01
The Testament of Sherlock Holmes,Focus Home Interactive,PS3,Adventure,2012.0,0.05,0.14,0.0,0.04
The Testament of Sherlock Holmes,Focus Home Interactive,X360,Adventure,2012.0,0.0,0.02,0.0,0.0
The Thing,Vivendi Games,PS2,Adventure,2002.0,0.22,0.17,0.0,0.06
The Thing,Vivendi Games,XB,Adventure,2002.0,0.15,0.04,0.0,0.01
The Tomb Raider Trilogy,Square Enix,PS3,Action,2011.0,0.27,0.46,0.0,0.15
The Train Giant,Ascaron Entertainment,PC,Strategy,2012.0,0.0,0.01,0.0,0.0
The Treasures of Montezuma,Foreign Media Games,DS,Puzzle,2010.0,0.02,0.01,0.0,0.0
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,Unknown,PC,Puzzle,2011.0,0.01,0.0,0.0,0.0
The Typing of the Dead,Sega,DC,Shooter,2000.0,0.0,0.0,0.05,0.0
The Ultimate Battle of the Sexes,DTP Entertainment,Wii,Misc,2010.0,0.01,0.0,0.0,0.0
The Ultimate Red Ball Challenge,Mindscape,Wii,Misc,2009.0,0.0,0.19,0.0,0.01
The Unholy War,Eidos Interactive,PS,Strategy,1998.0,0.07,0.05,0.0,0.01
The Urbz: Sims In the City (US weekly sales),Electronic Arts,DS,Simulation,2004.0,0.26,0.0,0.0,0.02
The Urbz: Sims in the City,Electronic Arts,GBA,Simulation,2004.0,0.37,0.22,0.0,0.03
The Urbz: Sims in the City,Electronic Arts,GC,Simulation,2004.0,0.24,0.14,0.0,0.02
The Urbz: Sims in the City,Electronic Arts,PS2,Simulation,2004.0,0.52,0.95,0.0,0.29
The Urbz: Sims in the City,Electronic Arts,XB,Simulation,2004.0,0.22,0.11,0.0,0.01
The Urbz: Sims in the City (all regions sales),Electronic Arts,DS,Simulation,2004.0,0.4,0.01,0.02,0.0
The Voice,Activision,PS3,Action,2014.0,0.02,0.0,0.0,0.01
The Voice,Activision,WiiU,Action,2014.0,0.08,0.0,0.0,0.01
The Voice,Activision,X360,Action,2014.0,0.07,0.0,0.0,0.01
The Void,Mamba Games,PC,Adventure,2008.0,0.0,0.03,0.0,0.01
The Walking Dead: Season One,Avanquest Software,PC,Adventure,2012.0,0.0,0.03,0.0,0.01
The Walking Dead: Season One,Avanquest Software,PS3,Adventure,2012.0,0.4,0.23,0.03,0.1
The Walking Dead: Season One,Avanquest Software,X360,Adventure,2012.0,0.55,0.13,0.0,0.05
The Walking Dead: Season One,Square Enix,PSV,Adventure,2013.0,0.1,0.0,0.01,0.03
The Walking Dead: Season One,Telltale Games,PS4,Adventure,2014.0,0.12,0.25,0.02,0.07
The Walking Dead: Season One,Telltale Games,XOne,Adventure,2014.0,0.08,0.06,0.0,0.01
The Walking Dead: Season Two,Telltale Games,PS3,Adventure,2014.0,0.09,0.06,0.0,0.03
The Walking Dead: Season Two,Telltale Games,PS4,Adventure,2014.0,0.1,0.09,0.01,0.04
The Walking Dead: Season Two,Telltale Games,PSV,Adventure,2014.0,0.07,0.0,0.01,0.02
The Walking Dead: Season Two,Telltale Games,X360,Adventure,2014.0,0.04,0.05,0.0,0.01
The Walking Dead: Season Two,Telltale Games,XOne,Adventure,2014.0,0.08,0.05,0.0,0.01
The Walking Dead: Survival Instinct,Activision,PS3,Shooter,2013.0,0.28,0.15,0.0,0.08
The Walking Dead: Survival Instinct,Activision,WiiU,Shooter,2013.0,0.08,0.03,0.0,0.01
The Walking Dead: Survival Instinct,Activision,X360,Shooter,2013.0,0.46,0.11,0.0,0.05
The Warriors,Take-Two Interactive,PS2,Action,2005.0,0.44,0.02,0.0,0.07
The Warriors,Take-Two Interactive,PSP,Action,2007.0,0.23,0.01,0.0,0.02
The Warriors,Take-Two Interactive,XB,Action,2005.0,0.21,0.06,0.0,0.01
The Weakest Link,Activision,PS,Misc,2001.0,0.05,0.03,0.0,0.01
The Whispered World,Deep Silver,PC,Adventure,2009.0,0.0,0.08,0.0,0.02
The Wild Thornberrys Movie,THQ,GBA,Platform,2002.0,0.25,0.09,0.0,0.01
The Wild Thornberrys: Animal Adventures,Mattel Interactive,PS,Adventure,2000.0,0.1,0.07,0.0,0.01
The Wild Thornberrys: Chimp Chase,THQ,GBA,Action,2001.0,0.11,0.04,0.0,0.0
The Wild West,Majesco Entertainment,DS,Action,2007.0,0.01,0.0,0.0,0.0
The Witch and the Hundred Knight,Nippon Ichi Software,PS3,Role-Playing,2013.0,0.07,0.02,0.1,0.02
The Witch and the Hundred Knight,Nippon Ichi Software,PS4,Role-Playing,2015.0,0.02,0.01,0.05,0.01
The Witcher,Atari,PC,Role-Playing,2007.0,0.0,0.05,0.0,0.01
The Witcher 2: Assassins of Kings,Namco Bandai Games,PC,Action,2011.0,0.25,0.56,0.0,0.14
The Witcher 2: Assassins of Kings,Namco Bandai Games,X360,Action,2012.0,0.48,0.32,0.02,0.08
The Witcher 3: Wild Hunt,Namco Bandai Games,PC,Role-Playing,2015.0,0.21,0.46,0.0,0.05
The Witcher 3: Wild Hunt,Namco Bandai Games,PS4,Role-Playing,2015.0,1.02,2.13,0.23,0.59
The Witcher 3: Wild Hunt,Namco Bandai Games,XOne,Role-Playing,2015.0,0.69,0.5,0.0,0.11
The Witcher: Enhanced Edition,Atari,PC,Role-Playing,2008.0,0.32,0.01,0.0,0.0
The Wizard of Oz: Beyond The Yellow Brick Road,D3Publisher,DS,Role-Playing,2008.0,0.13,0.0,0.0,0.01
The Wolf Among Us,Telltale Games,PS3,Adventure,2014.0,0.05,0.02,0.0,0.02
The Wolf Among Us,Telltale Games,PS4,Adventure,2014.0,0.1,0.07,0.0,0.04
The Wolf Among Us,Telltale Games,PSV,Adventure,2014.0,0.03,0.0,0.0,0.01
The Wolf Among Us,Telltale Games,X360,Adventure,2011.0,0.01,0.02,0.0,0.0
The Wolf Among Us,Telltale Games,XOne,Adventure,2014.0,0.05,0.02,0.0,0.01
The Wonderful 101,Nintendo,WiiU,Action,2013.0,0.19,0.1,0.08,0.03
The World Ends With You,Square Enix,DS,Role-Playing,2007.0,0.49,0.04,0.21,0.04
The X Files,Sony Computer Entertainment,PS,Adventure,1999.0,0.24,0.16,0.0,0.03
The X Files: Resist or Serve,Vivendi Games,PS2,Adventure,2004.0,0.06,0.05,0.0,0.02
The X-Factor,Deep Silver,PS3,Misc,2010.0,0.0,0.1,0.0,0.03
The X-Factor,Deep Silver,Wii,Misc,2010.0,0.0,0.28,0.0,0.04
The X-Factor,Deep Silver,X360,Misc,2010.0,0.0,0.08,0.0,0.01
Theatre Of War,Kalypso Media,PC,Strategy,2007.0,0.0,0.01,0.0,0.0
Theatrhythm Dragon Quest,Square Enix,3DS,Misc,2015.0,0.0,0.0,0.15,0.0
Theatrhythm Final Fantasy: Curtain Call,Square Enix,3DS,Misc,2014.0,0.13,0.08,0.15,0.02
Theatrhythm: Final Fantasy,Square Enix,3DS,Misc,2012.0,0.22,0.07,0.18,0.02
Theme Hospital,Electronic Arts,PC,Strategy,1997.0,2.3,0.1,0.0,0.0
Theme Hospital,Electronic Arts,PS,Strategy,1998.0,0.03,0.02,0.03,0.01
Theme Park,Electronic Arts,DS,Simulation,2007.0,0.0,0.02,0.03,0.0
Theme Park,Electronic Arts,PS,Simulation,1994.0,0.24,0.16,0.13,0.04
Theme Park,Electronic Arts,SAT,Simulation,1994.0,0.0,0.0,0.08,0.0
Theme Park Roller Coaster,Electronic Arts,PS2,Strategy,2000.0,0.23,0.18,0.0,0.06
There,Infogrames,PS,Simulation,2002.0,0.03,0.02,0.0,0.0
Theresia...,Arc System Works,DS,Adventure,2008.0,0.05,0.0,0.0,0.0
Thief (2014),Square Enix,PC,Action,2014.0,0.0,0.09,0.0,0.01
Thief (2014),Square Enix,PS3,Action,2014.0,0.1,0.17,0.02,0.05
Thief (2014),Square Enix,PS4,Action,2014.0,0.28,0.38,0.03,0.13
Thief (2014),Square Enix,X360,Action,2014.0,0.14,0.11,0.0,0.02
Thief (2014),Square Enix,XOne,Action,2014.0,0.26,0.15,0.0,0.04
Thief: Deadly Shadows,Eidos Interactive,XB,Action,2004.0,0.13,0.04,0.0,0.01
This War of Mine,Deep Silver,PS4,Action,2016.0,0.0,0.01,0.0,0.0
Thomas & Friends: Hero of the Rails,Unknown,DS,Misc,2010.0,0.0,0.07,0.0,0.01
Thomas & Friends: Hero of the Rails,Unknown,Wii,Misc,2010.0,0.0,0.01,0.0,0.0
Thomas and Friends: Steaming around Sodor,Avanquest Software,3DS,Action,2015.0,0.0,0.02,0.0,0.0
Thor: God of Thunder,Sega,3DS,Action,2011.0,0.06,0.03,0.0,0.01
Thor: God of Thunder,Sega,DS,Action,2011.0,0.08,0.03,0.0,0.01
Thor: God of Thunder,Sega,PS3,Action,2011.0,0.07,0.05,0.0,0.02
Thor: God of Thunder,Sega,Wii,Action,2011.0,0.1,0.04,0.0,0.01
Thor: God of Thunder,Sega,X360,Action,2011.0,0.09,0.04,0.0,0.01
Thoroughbred Breeder,Hect,SNES,Simulation,1993.0,0.0,0.0,0.19,0.0
Thoroughbred Breeder II,Hect,SNES,Simulation,1994.0,0.0,0.0,0.27,0.0
Thoroughbred Breeder II Plus,Hect,PS,Simulation,1995.0,0.0,0.0,0.04,0.0
Thousand Arms,Atlus,PS,Role-Playing,1998.0,0.06,0.04,0.0,0.01
Thrasher Presents: Skate and Destroy,Take-Two Interactive,PS,Sports,1998.0,0.22,0.15,0.0,0.03
Threads of Fate,SquareSoft,PS,Role-Playing,1999.0,0.12,0.08,0.0,0.01
Thrillville,Atari,PS2,Strategy,2006.0,0.55,0.02,0.0,0.09
Thrillville,Atari,PSP,Strategy,2006.0,0.18,0.0,0.0,0.02
Thrillville: Off the Rails,LucasArts,DS,Strategy,2007.0,0.03,0.01,0.0,0.0
Thrillville: Off the Rails,LucasArts,PS2,Strategy,2007.0,0.2,0.16,0.0,0.05
Thrillville: Off the Rails,LucasArts,PSP,Strategy,2007.0,0.09,0.0,0.0,0.01
Thrillville: Off the Rails,LucasArts,Wii,Strategy,2007.0,0.38,0.02,0.0,0.03
Thrillville: Off the Rails,LucasArts,X360,Strategy,2007.0,0.13,0.02,0.0,0.01
Thunder Alley,XS Games,GBA,Racing,2004.0,0.01,0.0,0.0,0.0
Thunder Force V: Perfect System,TechnoSoft,PS,Shooter,1998.0,0.03,0.02,0.0,0.0
Thunder Force VI,Sega,PS2,Shooter,2008.0,0.0,0.0,0.02,0.0
Thunder Truck Rally,Psygnosis,PS,Racing,1997.0,0.08,0.05,0.0,0.01
ThunderStrike 2,Core Design Ltd.,PS,Simulation,1994.0,0.1,0.07,0.0,0.01
Thunderbirds,Vivendi Games,GBA,Shooter,2004.0,0.02,0.01,0.0,0.0
Thunderstrike: Operation Phoenix,Eidos Interactive,PS2,Simulation,2001.0,0.17,0.13,0.0,0.04
Tiger & Bunny: Hero's Day,D3Publisher,PSP,Action,2013.0,0.0,0.0,0.02,0.0
Tiger & Bunny: On-Air Jack!,Namco Bandai Games,PSP,Action,2012.0,0.0,0.0,0.03,0.0
Tiger Woods 99 PGA Tour Golf,Electronic Arts,PS,Sports,1997.0,0.85,0.58,0.0,0.1
Tiger Woods PGA Tour,Electronic Arts,DS,Sports,2004.0,0.13,0.0,0.0,0.01
Tiger Woods PGA Tour,Electronic Arts,PSP,Sports,2005.0,0.19,0.0,0.0,0.02
Tiger Woods PGA Tour 06,Electronic Arts,GC,Sports,2005.0,0.08,0.02,0.0,0.0
Tiger Woods PGA Tour 06,Electronic Arts,PS2,Sports,2005.0,0.74,0.03,0.0,0.12
Tiger Woods PGA Tour 06,Electronic Arts,PSP,Sports,2005.0,0.18,0.0,0.0,0.01
Tiger Woods PGA Tour 06,Electronic Arts,X360,Sports,2005.0,0.28,0.0,0.0,0.02
Tiger Woods PGA Tour 06,Electronic Arts,XB,Sports,2005.0,0.35,0.11,0.0,0.02
Tiger Woods PGA Tour 07,Electronic Arts,PS2,Sports,2006.0,0.6,0.02,0.0,0.1
Tiger Woods PGA Tour 07,Electronic Arts,PS3,Sports,2006.0,0.31,0.12,0.0,0.07
Tiger Woods PGA Tour 07,Electronic Arts,PSP,Sports,2006.0,0.2,0.04,0.0,0.03
Tiger Woods PGA Tour 07,Electronic Arts,X360,Sports,2006.0,0.44,0.0,0.0,0.04
Tiger Woods PGA Tour 07,Electronic Arts,XB,Sports,2006.0,0.13,0.05,0.0,0.01
Tiger Woods PGA Tour 08,Electronic Arts,DS,Sports,2007.0,0.05,0.0,0.0,0.0
Tiger Woods PGA Tour 08,Electronic Arts,PS2,Sports,2007.0,0.19,0.15,0.0,0.05
Tiger Woods PGA Tour 08,Electronic Arts,PS3,Sports,2007.0,0.22,0.37,0.0,0.14
Tiger Woods PGA Tour 08,Electronic Arts,PSP,Sports,2007.0,0.14,0.15,0.0,0.09
Tiger Woods PGA Tour 08,Electronic Arts,Wii,Sports,2007.0,0.93,0.01,0.0,0.08
Tiger Woods PGA Tour 08,Electronic Arts,X360,Sports,2007.0,0.49,0.02,0.0,0.04
Tiger Woods PGA Tour 09,Electronic Arts,PS2,Sports,2008.0,0.16,0.0,0.0,0.21
Tiger Woods PGA Tour 09,Electronic Arts,PS3,Sports,2008.0,0.34,0.22,0.0,0.1
Tiger Woods PGA Tour 09,Electronic Arts,PSP,Sports,2008.0,0.07,0.18,0.0,0.1
Tiger Woods PGA Tour 09,Electronic Arts,X360,Sports,2008.0,0.35,0.23,0.0,0.07
Tiger Woods PGA Tour 09 All-Play,Electronic Arts,Wii,Sports,2008.0,0.8,0.47,0.0,0.14
Tiger Woods PGA Tour 10,Electronic Arts,PS2,Sports,2009.0,0.12,0.01,0.0,0.13
Tiger Woods PGA Tour 10,Electronic Arts,PS3,Sports,2009.0,0.42,0.25,0.0,0.11
Tiger Woods PGA Tour 10,Electronic Arts,PSP,Sports,2009.0,0.12,0.07,0.0,0.05
Tiger Woods PGA Tour 10,Electronic Arts,Wii,Sports,2009.0,0.6,0.36,0.0,0.11
Tiger Woods PGA Tour 10,Electronic Arts,X360,Sports,2009.0,0.39,0.2,0.0,0.06
Tiger Woods PGA Tour 11,Electronic Arts,PS3,Sports,2010.0,0.37,0.33,0.0,0.13
Tiger Woods PGA Tour 11,Electronic Arts,Wii,Sports,2010.0,0.23,0.25,0.0,0.06
Tiger Woods PGA Tour 11,Electronic Arts,X360,Sports,2010.0,0.28,0.19,0.0,0.05
Tiger Woods PGA Tour 12: The Masters,Electronic Arts,PS3,Sports,2011.0,0.52,0.25,0.0,0.11
Tiger Woods PGA Tour 12: The Masters,Electronic Arts,Wii,Sports,2011.0,0.2,0.11,0.0,0.03
Tiger Woods PGA Tour 12: The Masters,Electronic Arts,X360,Sports,2011.0,0.4,0.16,0.0,0.05
Tiger Woods PGA Tour 13,Electronic Arts,PS3,Sports,2012.0,0.24,0.21,0.0,0.08
Tiger Woods PGA Tour 13,Electronic Arts,X360,Sports,2012.0,0.29,0.18,0.0,0.04
Tiger Woods PGA Tour 14,Electronic Arts,PS3,Sports,2013.0,0.16,0.14,0.0,0.07
Tiger Woods PGA Tour 14,Electronic Arts,X360,Sports,2013.0,0.21,0.12,0.0,0.03
Tiger Woods PGA Tour 2000,Electronic Arts,PS,Sports,1998.0,0.37,0.25,0.0,0.04
Tiger Woods PGA Tour 2001,Electronic Arts,PS2,Sports,2001.0,0.36,0.28,0.0,0.09
Tiger Woods PGA Tour 2002,Electronic Arts,PS2,Sports,2002.0,0.44,0.35,0.0,0.12
Tiger Woods PGA Tour 2003,Electronic Arts,GC,Sports,2002.0,0.18,0.05,0.0,0.01
Tiger Woods PGA Tour 2003,Electronic Arts,PS2,Sports,2002.0,0.8,0.63,0.0,0.21
Tiger Woods PGA Tour 2003,Electronic Arts,XB,Sports,2002.0,0.35,0.08,0.0,0.01
Tiger Woods PGA Tour 2004,Electronic Arts,GBA,Sports,2003.0,0.13,0.05,0.0,0.0
Tiger Woods PGA Tour 2004,Electronic Arts,GC,Sports,2003.0,0.12,0.03,0.0,0.0
Tiger Woods PGA Tour 2004,Electronic Arts,PS2,Sports,2003.0,1.18,0.34,0.0,0.1
Tiger Woods PGA Tour 2004,Electronic Arts,XB,Sports,2003.0,0.47,0.13,0.0,0.02
Tiger Woods PGA Tour 2005,Electronic Arts,GC,Sports,2004.0,0.1,0.03,0.0,0.0
Tiger Woods PGA Tour 2005,Electronic Arts,PC,Sports,2004.0,0.0,0.01,0.0,0.0
Tiger Woods PGA Tour 2005,Electronic Arts,PS2,Sports,2004.0,1.03,0.32,0.0,0.09
Tiger Woods PGA Tour 2005,Electronic Arts,XB,Sports,2004.0,0.64,0.18,0.0,0.03
Tiger Woods PGA Tour Golf,Ubisoft,GBA,Sports,2002.0,0.03,0.01,0.0,0.0
TigerShark,GT Interactive,PS,Simulation,1997.0,0.04,0.03,0.0,0.0
Tigger's Honey Hunt,Ubisoft,N64,Platform,2000.0,0.16,0.04,0.0,0.0
Tigger's Honey Hunt,Ubisoft,PS,Platform,2000.0,0.16,0.11,0.0,0.02
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,Disney Interactive Studios,PS2,Adventure,2004.0,0.17,0.13,0.0,0.04
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,Disney Interactive Studios,XB,Adventure,2005.0,0.06,0.02,0.0,0.0
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,Disney Interactive Studios,GBA,Platform,2005.0,0.1,0.04,0.0,0.0
Time Commando,Adeline Software,PS,Action,1996.0,0.1,0.07,0.0,0.01
Time Crisis,Namco Bandai Games,PS,Shooter,1997.0,0.38,0.87,0.33,0.1
Time Crisis 3,Namco Bandai Games,PS2,Shooter,2003.0,0.3,0.23,0.0,0.08
Time Crisis 4,Namco Bandai Games,PS3,Shooter,2007.0,0.32,0.32,0.05,0.14
Time Crisis II,Namco Bandai Games,PS2,Shooter,2001.0,0.26,0.2,0.0,0.07
Time Crisis: Crisis Zone,Namco Bandai Games,PS2,Shooter,2004.0,0.11,0.09,0.0,0.03
Time Crisis: Project Titan,Namco Bandai Games,PS,Shooter,2001.0,0.03,0.02,0.0,0.0
Time Crisis: Razing Storm,Namco Bandai Games,PS3,Shooter,2010.0,0.18,0.2,0.07,0.08
Time Hollow,Konami Digital Entertainment,DS,Adventure,2008.0,0.03,0.01,0.11,0.0
Time Leap,Prototype,X360,Adventure,2009.0,0.0,0.0,0.01,0.0
Time Travelers,Level 5,PSP,Adventure,2012.0,0.0,0.0,0.01,0.0
Time Travelers,Level 5,PSV,Adventure,2012.0,0.0,0.0,0.05,0.0
Time Travelers,Unknown,3DS,Adventure,2012.0,0.0,0.0,0.04,0.0
Time and Eternity,Nippon Ichi Software,PS3,Role-Playing,2012.0,0.06,0.03,0.06,0.02
TimeShift,Vivendi Games,PC,Shooter,2007.0,0.01,0.0,0.0,0.0
TimeShift,Vivendi Games,PS3,Shooter,2007.0,0.14,0.0,0.0,0.01
TimeShift,Vivendi Games,X360,Shooter,2007.0,0.36,0.02,0.0,0.03
TimeSplitters,Eidos Interactive,PS2,Shooter,2000.0,0.21,0.17,0.0,0.06
TimeSplitters 2,Eidos Interactive,GC,Shooter,2002.0,0.34,0.09,0.0,0.01
TimeSplitters 2,Eidos Interactive,PS2,Shooter,2002.0,0.34,0.27,0.0,0.09
TimeSplitters 2,Eidos Interactive,XB,Shooter,2002.0,0.29,0.33,0.0,0.01
TimeSplitters: Future Perfect,Electronic Arts,GC,Shooter,2005.0,0.06,0.02,0.0,0.0
TimeSplitters: Future Perfect,Electronic Arts,PS2,Shooter,2005.0,0.12,0.09,0.0,0.03
TimeSplitters: Future Perfect,Electronic Arts,XB,Shooter,2005.0,0.12,0.03,0.0,0.01
Timeshock! Pro Pinball,Empire Interactive,PS,Misc,1998.0,0.02,0.01,0.0,0.0
Timmy Time,Avanquest,DS,Action,2011.0,0.0,0.02,0.0,0.0
Tiny Tank,Sony Computer Entertainment,PS,Action,1998.0,0.19,0.13,0.0,0.02
Tiny Toon Adventures: Plucky's Big Adventure,Conspiracy Entertainment,PS,Action,2001.0,0.15,0.1,0.0,0.02
Tiny Toon Adventures: The Great Beanstalk,Sony Computer Entertainment,PS,Misc,1998.0,0.17,0.12,0.0,0.02
Tiny Toon Adventures: Toonenstein - Dare to Scare,Swing! Entertainment,PS,Action,1998.0,0.03,0.02,0.0,0.0
Tiny Toon Adventures: Wacky Stackers,Conspiracy Entertainment,GBA,Puzzle,2001.0,0.01,0.0,0.0,0.0
Titan Quest,THQ,PC,Role-Playing,2006.0,0.01,0.04,0.0,0.01
Titanfall,Electronic Arts,PC,Shooter,2014.0,0.22,0.3,0.0,0.04
Titanfall,Electronic Arts,X360,Shooter,2014.0,0.87,0.34,0.02,0.13
Titanfall,Electronic Arts,XOne,Shooter,2014.0,1.84,0.8,0.04,0.27
Titanic Mystery,O-Games,Wii,Puzzle,2010.0,0.02,0.0,0.0,0.0
Titanic Mystery,PlayV,DS,Puzzle,2010.0,0.05,0.01,0.0,0.01
To Heart,Aqua Plus,PS,Adventure,1999.0,0.0,0.0,0.13,0.01
To Heart 2 DX Plus,Aqua Plus,PS3,Adventure,2011.0,0.0,0.0,0.05,0.0
To Heart 2: Dungeon Travelers,Aqua Plus,PSP,Adventure,2011.0,0.0,0.0,0.11,0.0
To Heart 2: Dungeon Travelers,Aqua Plus,PSV,Adventure,2015.0,0.0,0.0,0.05,0.0
To Love-Ru Trouble Darkness: Battle Ecstasy,FuRyu,PSV,Action,2014.0,0.0,0.0,0.05,0.0
To Love-Ru Trouble: Darkness - True Princess,FuRyu,PSV,Action,2015.0,0.0,0.0,0.02,0.0
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,Marvelous Interactive,PSP,Adventure,2008.0,0.0,0.0,0.03,0.0
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,Marvelous Interactive,DS,Adventure,2008.0,0.0,0.0,0.03,0.0
Toaru Kagaku no Chou Denjihou,Kadokawa Shoten,PSP,Adventure,2011.0,0.0,0.0,0.06,0.0
Toaru Majutsu no Index,Kadokawa Shoten,PSP,Adventure,2011.0,0.0,0.0,0.1,0.0
Toaru Majutsu no Kagaku no Ensemble,Namco Bandai Games,PSP,Adventure,2013.0,0.0,0.0,0.03,0.0
Tobal 2,SquareSoft,PS,Fighting,1997.0,0.0,0.0,0.35,0.02
Tobal No.1,Sony Computer Entertainment,PS,Fighting,1996.0,0.12,0.08,0.66,0.06
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,Namco Bandai Games,DS,Misc,2011.0,0.0,0.0,0.01,0.0
ToeJam & Earl III: Mission to Earth,Sega,XB,Action,2002.0,0.09,0.02,0.0,0.0
Togainu no Chi: True Blood,Kadokawa Shoten,PS2,Adventure,2008.0,0.0,0.0,0.03,0.0
Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,Nintendo,3DS,Action,2012.0,0.0,0.0,0.27,0.0
Toki no Kizuna: Hanayui Tsuzuri,Idea Factory,PSP,Adventure,2013.0,0.0,0.0,0.02,0.0
Toki no Kizuna: Sekigahara Kitan,Idea Factory,PSP,Action,2012.0,0.0,0.0,0.04,0.0
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,Sonnet,SAT,Misc,1995.0,0.0,0.0,0.04,0.0
Tokimeki Memorial 2,Konami Digital Entertainment,PS,Simulation,1999.0,0.0,0.0,0.36,0.03
Tokimeki Memorial 4,Konami Digital Entertainment,PSP,Adventure,2009.0,0.0,0.0,0.08,0.0
Tokimeki Memorial Girl's Side 1st Love Plus,Konami Digital Entertainment,DS,Adventure,2009.0,0.0,0.0,0.03,0.0
Tokimeki Memorial Girl's Side 2nd Kiss,Konami Digital Entertainment,PS2,Adventure,2006.0,0.0,0.0,0.05,0.0
Tokimeki Memorial Girl's Side 3rd Story,Konami Digital Entertainment,DS,Adventure,2010.0,0.0,0.0,0.19,0.0
Tokimeki Memorial Girl's Side Premium: 3rd Story,Konami Digital Entertainment,PSP,Adventure,2012.0,0.0,0.0,0.07,0.0
Tokimeki Memorial: Forever with You,Konami Digital Entertainment,PS,Simulation,1995.0,0.0,0.0,0.55,0.04
Tokimeki Memorial: Forever with You,Konami Digital Entertainment,SAT,Simulation,1996.0,0.0,0.0,0.38,0.0
Tokimeki Memorial: Girl's Side,Konami Digital Entertainment,PS2,Adventure,2002.0,0.0,0.0,0.08,0.0
Tokimeki Memorial: Girl's Side 2nd Season,Konami Digital Entertainment,DS,Adventure,2008.0,0.0,0.0,0.11,0.0
Tokimeki Memorial: Girls Side 1st Love,Konami Digital Entertainment,DS,Adventure,2007.0,0.0,0.0,0.05,0.0
Tokimeki Memorial: Private Collection,Konami Digital Entertainment,PS,Misc,1996.0,0.0,0.0,0.16,0.01
Tokimeki Memorial: Taisen Pazurudama,Konami Digital Entertainment,PS,Puzzle,1996.0,0.0,0.0,0.09,0.01
Tokimeki Memorial: Taisen Pazurudama,Konami Digital Entertainment,SAT,Puzzle,1996.0,0.0,0.0,0.08,0.0
Tokimeki no Houkago,Konami Digital Entertainment,PS,Misc,1998.0,0.0,0.0,0.06,0.0
Tokobot,Take-Two Interactive,PSP,Platform,2005.0,0.06,0.0,0.0,0.0
Tokumei Sentai Go-Busters,Namco Bandai Games,DS,Action,2012.0,0.0,0.0,0.04,0.0
Tokushu Houdoubu,Nippon Ichi Software,PSV,Adventure,2012.0,0.0,0.0,0.03,0.0
Tokyo Beat Down,Success,DS,Action,2008.0,0.06,0.0,0.0,0.0
