Name,Platform,Publisher,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
RalliSport Challenge 2,XB,Microsoft Game Studios,Racing,2004.0,0.18,0.08,0.0,0.01
RalliSport Challenge(JP sales),XB,Microsoft Game Studios,Racing,2002.0,0.0,0.0,0.01,0.0
Rally Challenge 2000,N64,Imagineer,Racing,1999.0,0.03,0.01,0.0,0.0
Rally Championship,GC,SCi,Racing,2003.0,0.01,0.0,0.0,0.0
Rally Cross,PS,Sony Computer Entertainment,Racing,1997.0,0.18,0.12,0.0,0.02
Rally Cross 2,PS,989 Studios,Racing,1998.0,0.19,0.13,0.0,0.02
Rally Fusion: Race of Champions,XB,Activision,Racing,2002.0,0.04,0.01,0.0,0.0
Rally Fusion: Race of Champions,PS2,Activision,Racing,2002.0,0.06,0.05,0.0,0.02
Rampage,2600,Activision,Action,1988.0,0.22,0.01,0.0,0.0
Rampage 2: Universal Tour,N64,GT Interactive,Action,1999.0,0.18,0.04,0.0,0.0
Rampage 2: Universal Tour,PS,GT Interactive,Action,1998.0,0.13,0.09,0.0,0.01
Rampage World Tour,PS,GT Interactive,Action,1997.0,0.47,0.32,0.0,0.06
Rampage World Tour,N64,GT Interactive,Action,1998.0,0.36,0.08,0.0,0.01
Rampage: Total Destruction,PS2,Midway Games,Action,2006.0,0.18,0.14,0.0,0.05
Rampage: Total Destruction,Wii,Midway Games,Action,2006.0,0.19,0.01,0.0,0.02
Rampage: Total Destruction,GC,Midway Games,Action,2006.0,0.31,0.08,0.0,0.01
Rampo,SAT,Sega,Adventure,1995.0,0.0,0.0,0.03,0.0
Rango: The Video Game,DS,Electronic Arts,Action,2011.0,0.07,0.03,0.0,0.01
Rango: The Video Game,PS3,Electronic Arts,Action,2011.0,0.07,0.09,0.0,0.04
Rango: The Video Game,X360,Electronic Arts,Action,2011.0,0.06,0.06,0.0,0.01
Rango: The Video Game,Wii,Electronic Arts,Action,2011.0,0.08,0.04,0.0,0.01
Ranma 1/2: Akanekodan Teki Hihou,SNES,TOHO,Role-Playing,1993.0,0.0,0.0,0.11,0.0
Rapala Fishing Frenzy 2009,PS3,Activision,Sports,2008.0,0.16,0.0,0.0,0.01
Rapala Fishing Frenzy 2009,X360,Activision,Sports,2008.0,0.04,0.0,0.0,0.0
Rapala Pro Bass Fishing 2010,PSP,Activision,Sports,2010.0,0.06,0.0,0.0,0.01
Rapala Pro Bass Fishing 2010,PS3,Activision,Sports,2010.0,0.18,0.06,0.0,0.03
Rapala Pro Bass Fishing 2010,X360,Activision,Sports,2010.0,0.32,0.05,0.0,0.03
Rapala Pro Bass Fishing 2010,Wii,Activision,Sports,2010.0,0.23,0.05,0.0,0.02
Rapala Pro Bass Fishing 2010,PS2,Activision,Sports,2010.0,0.04,0.03,0.0,0.01
Rapala Pro Bass Fishing 2010,DS,Activision,Sports,2010.0,0.09,0.0,0.0,0.01
Rapala Pro Fishing,XB,Zoo Digital Publishing,Sports,2004.0,0.12,0.03,0.0,0.01
Rapala Pro Fishing,PS2,Zoo Digital Publishing,Sports,2004.0,0.18,0.14,0.0,0.05
Rapala Pro Fishing,GBA,Zoo Digital Publishing,Sports,2004.0,0.04,0.02,0.0,0.0
Rapala Tournament Fishing!,Wii,Activision,Sports,2006.0,0.51,0.0,0.0,0.04
Rapala Tournament Fishing!,X360,Activision,Sports,2006.0,0.03,0.0,0.0,0.0
Rapala Trophies,PSP,Activision,Sports,2006.0,0.04,0.0,0.0,0.0
Rapala for Kinect,X360,Activision,Sports,2011.0,0.0,0.02,0.0,0.0
Rapala's Fishing Frenzy,Wii,Activision,Sports,2008.0,0.2,0.0,0.0,0.02
Rapala: We Fish,Wii,Activision,Sports,2009.0,0.52,0.02,0.0,0.04
Rapid Reload,PS,Sony Computer Entertainment,Shooter,1995.0,0.0,0.0,0.09,0.01
Rascal,PS,Psygnosis,Action,1998.0,0.24,0.16,0.0,0.03
Rat Attack!,N64,Mindscape,Puzzle,2000.0,0.02,0.0,0.0,0.0
Rat Attack!,PS,Mindscape,Puzzle,1999.0,0.03,0.02,0.0,0.0
Ratatouille,GC,THQ,Action,2007.0,0.11,0.03,0.0,0.0
Ratatouille,Wii,THQ,Action,2007.0,0.44,0.04,0.0,0.04
Ratatouille,GBA,THQ,Action,2007.0,0.14,0.05,0.0,0.0
Ratatouille,DS,THQ,Action,2007.0,0.5,0.62,0.0,0.14
Ratatouille,PS2,THQ,Action,2007.0,0.31,0.0,0.0,0.53
Ratatouille,PSP,THQ,Action,2007.0,0.22,0.28,0.0,0.16
Ratatouille,X360,THQ,Action,2007.0,0.23,0.02,0.0,0.02
Ratatouille,PS3,THQ,Action,2007.0,0.09,0.32,0.0,0.11
Ratatouille,PC,THQ,Action,2007.0,0.01,0.01,0.0,0.0
Ratatouille: Food Frenzy,DS,THQ,Puzzle,2007.0,0.26,0.0,0.0,0.02
Ratchet & Clank,PS2,Sony Computer Entertainment,Platform,2002.0,1.44,1.01,0.57,0.3
Ratchet & Clank (2016),PS4,Sony Computer Entertainment,Platform,2016.0,0.32,0.64,0.04,0.18
Ratchet & Clank Collection,PSV,Sony Computer Entertainment,Action,2014.0,0.0,0.05,0.0,0.01
Ratchet & Clank Future: A Crack in Time,PS3,Sony Computer Entertainment,Platform,2009.0,1.05,0.54,0.03,0.26
Ratchet & Clank Future: Quest for Booty,PS3,Sony Computer Entertainment,Platform,2008.0,0.01,0.06,0.0,0.02
Ratchet & Clank Future: Tools of Destruction,PS3,Sony Computer Entertainment,Platform,2007.0,0.93,1.12,0.08,0.45
Ratchet & Clank: All 4 One,PS3,Sony Computer Entertainment,Platform,2011.0,0.75,0.22,0.05,0.12
Ratchet & Clank: Full Frontal Assault,PS3,Sony Computer Entertainment,Adventure,2012.0,0.19,0.01,0.0,0.02
Ratchet & Clank: Going Commando,PS2,Sony Computer Entertainment,Platform,2003.0,1.44,0.83,0.26,0.25
Ratchet & Clank: Going Commando (JP weekly sales),PS2,Sony Computer Entertainment,Action,2003.0,0.0,0.0,0.24,0.0
Ratchet & Clank: Into the Nexus,PS3,Sony Computer Entertainment,Shooter,2013.0,0.3,0.29,0.0,0.11
Ratchet & Clank: Quest for Booty,PS3,Sony Computer Entertainment,Platform,2008.0,0.0,0.53,0.0,0.04
Ratchet & Clank: Up Your Arsenal,PS2,Sony Computer Entertainment,Platform,2004.0,1.31,0.74,0.31,0.22
Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,Sony Computer Entertainment,Platform,2004.0,1.27,0.05,0.0,0.02
Ratchet: Deadlocked,PS2,Sony Computer Entertainment,Shooter,2005.0,0.85,0.03,0.22,0.14
Rave Master,GC,Konami Digital Entertainment,Fighting,2002.0,0.0,0.0,0.05,0.0
Rave Master: Special Attack Force!,GBA,Konami Digital Entertainment,Fighting,2002.0,0.01,0.0,0.0,0.0
Raven Squad: Operation Hidden Dagger,PC,Evolved Games,Shooter,2009.0,0.01,0.0,0.0,0.0
Raven Squad: Operation Hidden Dagger,X360,Evolved Games,Shooter,2009.0,0.08,0.01,0.0,0.01
Raven's Cry,PS4,TopWare Interactive,Role-Playing,2015.0,0.0,0.01,0.0,0.0
Raving Rabbids: Travel in Time,Wii,Ubisoft,Adventure,2010.0,0.22,0.47,0.0,0.08
Raving Rabbids: Travel in Time 3D,3DS,Ubisoft,Platform,2011.0,0.11,0.23,0.0,0.04
Raw Danger!,PS2,505 Games,Action,2006.0,0.02,0.01,0.0,0.0
Raw Danger! (JP sales),PS2,505 Games,Action,2006.0,0.0,0.0,0.06,0.0
Ray Gigant,PSV,Namco Bandai Games,Role-Playing,2015.0,0.0,0.0,0.04,0.0
Ray Tracers,PS,Sony Computer Entertainment,Racing,1997.0,0.04,0.02,0.0,0.0
RayCrisis: Series Termination,PS,JVC,Shooter,1999.0,0.01,0.01,0.0,0.0
RayStorm,PS,Sony Computer Entertainment,Shooter,1997.0,0.04,0.03,0.0,0.0
Rayman,PS,Ubisoft,Platform,1995.0,1.54,1.33,0.0,0.16
Rayman 10th Anniversary,GBA,Ubisoft,Platform,2005.0,0.01,0.0,0.0,0.0
Rayman 2: Revolution,PS2,Ubisoft,Platform,2000.0,0.15,0.11,0.0,0.04
Rayman 2: The Great Escape,PS,Ubisoft,Platform,2000.0,0.18,0.12,0.0,0.02
Rayman 2: The Great Escape,N64,Ubisoft,Platform,1999.0,0.4,0.22,0.0,0.02
Rayman 3,GBA,Ubisoft,Platform,2003.0,0.1,0.04,0.0,0.0
Rayman 3: Hoodlum Havoc,PS2,Ubisoft,Platform,2003.0,0.14,0.11,0.0,0.04
Rayman 3: Hoodlum Havoc,GC,Ubisoft,Platform,2003.0,0.05,0.01,0.0,0.0
Rayman 3: Hoodlum Havoc,PC,Ubisoft,Platform,2003.0,0.0,0.03,0.0,0.01
Rayman 3: Hoodlum Havoc,XB,Ubisoft,Platform,2003.0,0.06,0.02,0.0,0.0
Rayman 3D,3DS,Ubisoft,Platform,2011.0,0.23,0.35,0.0,0.06
Rayman Advance,GBA,Ubisoft,Platform,2001.0,0.36,0.13,0.0,0.01
Rayman Arena,GC,Ubisoft,Racing,2002.0,0.11,0.03,0.0,0.0
Rayman Arena,PS2,Ubisoft,Racing,2001.0,0.29,0.23,0.0,0.08
Rayman DS,DS,Ubisoft,Platform,2005.0,0.21,0.04,0.0,0.02
Rayman Legends,X360,Ubisoft,Platform,2013.0,0.19,0.23,0.0,0.04
Rayman Legends,PSV,Ubisoft,Platform,2014.0,0.03,0.12,0.0,0.05
Rayman Legends,PS4,Ubisoft,Platform,2014.0,0.21,0.61,0.0,0.18
Rayman Legends,PS3,Ubisoft,Platform,2013.0,0.14,0.38,0.0,0.14
Rayman Legends,XOne,Ubisoft,Platform,2014.0,0.13,0.18,0.0,0.03
Rayman Origins,3DS,Ubisoft,Platform,2012.0,0.06,0.08,0.0,0.01
Rayman Origins,Wii,Ubisoft,Platform,2011.0,0.23,0.29,0.0,0.07
Rayman Origins,PC,Ubisoft,Platform,2012.0,0.0,0.06,0.0,0.01
Rayman Origins,X360,Ubisoft,Platform,2011.0,0.38,0.34,0.0,0.08
Rayman Raving Rabbids,X360,Ubisoft,Misc,2007.0,0.18,0.01,0.0,0.02
Rayman Raving Rabbids,DS,Ubisoft,Misc,2007.0,0.13,0.01,0.0,0.01
Rayman Raving Rabbids,PC,Ubisoft,Misc,2006.0,0.0,0.01,0.0,0.0
Rayman Raving Rabbids 2,DS,Ubisoft,Misc,2007.0,0.73,0.01,0.0,0.06
Rayman Raving Rabbids 2,Wii,Ubisoft,Misc,2007.0,0.83,0.82,0.0,0.2
Rayman Raving Rabbids: TV Party,DS,Ubisoft,Misc,2008.0,0.44,0.01,0.0,0.04
Rayman Raving Rabbids: TV Party,Wii,Ubisoft,Misc,2008.0,0.73,1.09,0.0,0.23
Rayman: Hoodlum's Revenge,GBA,Ubisoft,Platform,2005.0,0.05,0.02,0.0,0.0
Raze's Hell,XB,Majesco Entertainment,Shooter,2005.0,0.04,0.01,0.0,0.0
Razor Freestyle Scooter,PS,Ubisoft,Sports,1999.0,0.26,0.17,0.0,0.03
Razor Freestyle Scooter,GBA,Ubisoft,Sports,2001.0,0.01,0.0,0.0,0.0
Re-Volt,N64,Acclaim Entertainment,Racing,1999.0,0.14,0.04,0.0,0.0
Re-Volt,PS,Acclaim Entertainment,Racing,1998.0,0.11,0.07,0.0,0.01
Reactor,2600,Parker Bros.,Action,1981.0,0.21,0.01,0.0,0.0
Reader Rabbit 1st Grade,Wii,Graffiti,Misc,2010.0,0.07,0.0,0.0,0.0
Reader Rabbit Kindergarten,DS,Nordic Games,Misc,2008.0,0.25,0.0,0.0,0.02
Reader Rabbit Kindergarten,Wii,Graffiti,Misc,2010.0,0.12,0.0,0.0,0.01
Reading Training,DS,Benesse,Misc,2007.0,0.01,0.0,0.08,0.0
Ready 2 Rumble Boxing,PS,Midway Games,Sports,1998.0,0.6,0.41,0.0,0.07
Ready 2 Rumble Boxing,N64,Midway Games,Sports,1999.0,0.47,0.11,0.0,0.01
Ready 2 Rumble Boxing: Round 2,PS2,Midway Games,Fighting,2000.0,0.4,0.31,0.0,0.1
Ready 2 Rumble Boxing: Round 2,PS,Midway Games,Fighting,2000.0,0.29,0.2,0.0,0.03
Ready 2 Rumble Boxing: Round 2,N64,Midway Games,Fighting,2000.0,0.19,0.05,0.0,0.0
Ready 2 Rumble Revolution,Wii,Atari,Sports,2009.0,0.15,0.0,0.0,0.01
Real Bout Garou Densetsu,SAT,SNK,Fighting,1996.0,0.0,0.0,0.1,0.0
Real Bout Garou Densetsu Special: Dominated Mind,PS,SNK,Fighting,1998.0,0.0,0.0,0.05,0.0
Real Crimes: The Unicorn Killer,DS,Unknown,Puzzle,2011.0,0.0,0.01,0.0,0.0
Real Heroes: Firefighter,Wii,Rondomedia,Action,2009.0,0.56,0.04,0.0,0.05
Real Pool,PS2,Midas Interactive Entertainment,Sports,2000.0,0.14,0.11,0.0,0.04
Real Robots Final Attack,PS,Banpresto,Shooter,1998.0,0.0,0.0,0.07,0.01
Real Rode,PS2,Kadokawa Shoten,Adventure,2008.0,0.0,0.0,0.01,0.0
Real Soccer 2008,DS,Ubisoft,Sports,2007.0,0.03,0.0,0.0,0.0
Real Soccer 2009,DS,Ubisoft,Sports,2008.0,0.05,0.0,0.0,0.0
Real Sound: Kaze no Riguretto,SAT,Warp,Adventure,1997.0,0.0,0.0,0.07,0.0
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,2005.0,0.06,0.0,0.0,0.0
Real World Golf,XB,Mad Catz,Sports,2006.0,0.02,0.01,0.0,0.0
Real World Golf,PS2,Valcon Games,Sports,2005.0,0.05,0.04,0.0,0.01
RealSports Baseball,2600,Atari,Sports,1981.0,0.2,0.01,0.0,0.0
RealSports Boxing,2600,Atari,Sports,1986.0,0.28,0.02,0.0,0.0
RealSports Football,2600,Atari,Sports,1981.0,0.24,0.01,0.0,0.0
RealSports Tennis,2600,Atari,Sports,1982.0,0.46,0.03,0.0,0.01
RealSports Volleyball,2600,Atari,Sports,1981.0,0.12,0.01,0.0,0.0
Reality Fighters,PSV,Sony Computer Entertainment,Fighting,2012.0,0.06,0.06,0.0,0.03
Really? Really! DS,DS,Kadokawa Shoten,Adventure,2009.0,0.0,0.0,0.01,0.0
Rebel Raiders: Operation Nighthawk,PS2,Kando Games,Simulation,2006.0,0.02,0.01,0.0,0.0
Rebelstar: Tactical Command,GBA,Atari,Strategy,2005.0,0.04,0.01,0.0,0.0
Rec Room Games,DS,Destineer,Sports,2011.0,0.07,0.0,0.0,0.0
Rec Room Games,Wii,Destineer,Sports,2009.0,0.35,0.0,0.0,0.02
Record of Agarest War,X360,Compile Heart,Role-Playing,2008.0,0.18,0.0,0.01,0.01
Record of Agarest War,PS3,Ghostlight,Role-Playing,2007.0,0.0,0.03,0.03,0.01
Record of Agarest War 2,PS3,Compile Heart,Role-Playing,2010.0,0.09,0.0,0.04,0.01
Record of Agarest War Zero,X360,Compile Heart,Strategy,2010.0,0.09,0.0,0.0,0.01
Record of Agarest War: Marriage,PSP,Compile Heart,Role-Playing,2012.0,0.0,0.0,0.04,0.0
Record of Lodoss War: Eiyuu Sensou,SCD,Sega,Role-Playing,1994.0,0.0,0.0,0.06,0.0
Red Bull BC One,DS,Playlogic Game Factory,Misc,2008.0,0.09,0.0,0.0,0.01
Red Dead Revolver,XB,Take-Two Interactive,Shooter,2004.0,0.4,0.12,0.0,0.02
Red Dead Revolver,PS2,Take-Two Interactive,Shooter,2004.0,0.71,0.55,0.0,0.19
Red Faction,PS2,THQ,Shooter,2001.0,0.76,0.96,0.0,0.2
Red Faction II,GC,THQ,Shooter,2003.0,0.03,0.01,0.0,0.0
Red Faction II,PS2,THQ,Shooter,2002.0,0.49,0.78,0.0,0.23
Red Faction II,XB,THQ,Shooter,2003.0,0.09,0.03,0.0,0.0
Red Faction: Armageddon,PC,THQ,Shooter,2011.0,0.05,0.02,0.0,0.01
Red Faction: Guerrilla,PC,THQ,Shooter,2009.0,0.0,0.03,0.0,0.01
Red Ninja: End of Honor,PS2,Vivendi Games,Action,2005.0,0.02,0.02,0.0,0.01
Red Ninja: End of Honor,XB,Vivendi Games,Action,2005.0,0.01,0.0,0.0,0.0
Red Orchestra 2: Heroes of Stalingrad,PC,Tripwire Interactive,Shooter,2011.0,0.04,0.07,0.0,0.02
Red Steel,Wii,Ubisoft,Shooter,2006.0,0.55,0.04,0.04,0.05
Red Steel 2,Wii,Ubisoft,Shooter,2010.0,0.36,0.21,0.01,0.06
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,Unknown,Role-Playing,2011.0,0.0,0.0,0.01,0.0
RedCard 20-03,PS2,Midway Games,Sports,2002.0,0.03,0.03,0.0,0.01
RedCard 20-03,XB,Midway Games,Sports,2002.0,0.03,0.01,0.0,0.0
RedCard 20-03,GC,Midway Games,Sports,2002.0,0.02,0.0,0.0,0.0
Reel Fishing II,PS,Victor Interactive,Sports,2000.0,0.1,0.07,0.0,0.01
Reel Fishing III,PS2,Natsume,Sports,2003.0,0.18,0.14,0.0,0.05
Reel Fishing Paradise 3D,3DS,Marvelous Interactive,Sports,2011.0,0.12,0.0,0.06,0.01
Reel Fishing: The Great Outdoors,PSP,Natsume,Sports,2006.0,0.05,0.0,0.0,0.0
Refrain no Chika Meikyuu to Majo no Ryodan,PSV,Nippon Ichi Software,Action,2016.0,0.0,0.0,0.04,0.0
Reign of Fire,GC,BAM! Entertainment,Shooter,2002.0,0.08,0.02,0.0,0.0
Reign of Fire,XB,BAM! Entertainment,Shooter,2002.0,0.07,0.02,0.0,0.0
Reign of Fire,GBA,BAM! Entertainment,Shooter,2002.0,0.03,0.01,0.0,0.0
Reign of Fire,PS2,BAM! Entertainment,Shooter,2002.0,0.13,0.1,0.0,0.03
Reine des Fleurs,PSV,Idea Factory,Action,2015.0,0.0,0.0,0.02,0.0
Reload: Target Down,Wii,Mastiff,Shooter,2010.0,0.25,0.0,0.0,0.02
Reloaded,PS,Gremlin Interactive Ltd,Action,1996.0,0.09,0.06,0.0,0.01
Remember Me,X360,Capcom,Action,2013.0,0.1,0.07,0.0,0.02
Remember Me,PS3,Capcom,Action,2013.0,0.1,0.18,0.0,0.07
Remember Me,PC,Capcom,Action,2013.0,0.0,0.05,0.0,0.01
Remington Great American Bird Hunt,Wii,Mastiff,Sports,2009.0,0.41,0.0,0.0,0.03
Remington Super Slam Hunting: Africa,Wii,Mastiff,Sports,2010.0,0.27,0.0,0.0,0.02
Remington Super Slam Hunting: Alaska,Wii,Mastiff,Sports,2011.0,0.08,0.0,0.0,0.01
Remington Super Slam Hunting: North America,Wii,Mastiff,Sports,2010.0,0.18,0.0,0.0,0.01
Renai 0 Kilometer,PSP,Alchemist,Adventure,2013.0,0.0,0.0,0.03,0.0
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,Idea Factory,Adventure,2010.0,0.0,0.0,0.02,0.0
Renai Revenge,PSV,TGL,Adventure,2015.0,0.0,0.0,0.03,0.0
Renegade Racers,PS,Interplay,Racing,1999.0,0.01,0.01,0.0,0.0
Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,Konami Digital Entertainment,Action,2006.0,0.02,0.0,0.0,0.0
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,Konami Digital Entertainment,Action,2006.0,0.0,0.0,0.01,0.0
Rengoku: The Tower of Purgatory,PSP,Konami Digital Entertainment,Action,2005.0,0.1,0.0,0.0,0.01
Republique,PS4,Nippon Ichi Software,Action,2016.0,0.0,0.01,0.01,0.0
Rescue Heroes: Billy Blazes,GBA,Vivendi Games,Action,2003.0,0.06,0.02,0.0,0.0
Resident Evil,SAT,Capcom,Action,1997.0,0.0,0.0,0.17,0.0
Resident Evil,PS,Virgin Interactive,Action,1996.0,2.05,1.16,1.11,0.73
Resident Evil,PS3,Capcom,Action,2006.0,0.0,0.0,0.12,0.0
Resident Evil (Remake),GC,Capcom,Action,2002.0,0.63,0.38,0.35,0.05
Resident Evil - Code: Veronica,DC,Eidos Interactive,Action,2000.0,0.41,0.23,0.47,0.03
Resident Evil - Code: Veronica X,GC,Capcom,Action,2003.0,0.05,0.01,0.0,0.0
Resident Evil - Code: Veronica X,PS2,Capcom,Action,2001.0,1.08,0.7,0.34,0.21
Resident Evil 2,PS,Virgin Interactive,Action,1998.0,1.88,1.47,2.02,0.45
Resident Evil 2,GC,Capcom,Action,2003.0,0.04,0.01,0.0,0.0
Resident Evil 2: Dual Shock Edition,PS,Capcom,Action,1998.0,0.0,0.0,0.26,0.02
Resident Evil 3: Nemesis,PS,Eidos Interactive,Action,1999.0,1.3,0.77,1.54,0.11
Resident Evil 3: Nemesis,GC,Capcom,Action,2003.0,0.06,0.02,0.0,0.0
Resident Evil 4,GC,Capcom,Action,2005.0,0.98,0.42,0.22,0.06
Resident Evil 4,Wii,Capcom,Action,2007.0,1.34,0.57,0.14,0.21
Resident Evil 4,PC,Ubisoft,Action,2007.0,0.0,0.02,0.0,0.01
Resident Evil 4,PS2,Capcom,Action,2005.0,2.08,0.83,0.46,0.25
Resident Evil 4 HD,XOne,Capcom,Shooter,2016.0,0.01,0.0,0.0,0.0
Resident Evil 4 HD,PS4,Capcom,Shooter,2016.0,0.03,0.0,0.0,0.01
Resident Evil 5,PC,Capcom,Action,2009.0,0.01,0.04,0.0,0.01
Resident Evil 5 HD,PS4,Capcom,Action,2016.0,0.01,0.0,0.0,0.0
Resident Evil 6,PS4,Capcom,Shooter,2016.0,0.05,0.0,0.0,0.01
Resident Evil 6,XOne,Capcom,Shooter,2016.0,0.03,0.0,0.0,0.0
Resident Evil 6,PC,Capcom,Shooter,2012.0,0.0,0.04,0.0,0.01
Resident Evil Chronicles HD,PS3,Capcom,Shooter,2012.0,0.0,0.0,0.09,0.0
Resident Evil Director's Cut,PS,Virgin Interactive,Action,1996.0,1.82,1.24,0.47,0.25
Resident Evil Director's Cut,PS3,Capcom,Action,2006.0,0.0,0.0,0.04,0.0
Resident Evil Director's Cut: Dual Shock Edition,PS,Capcom,Action,1997.0,0.0,0.0,0.16,0.01
Resident Evil Zero,PS4,Capcom,Action,2016.0,0.09,0.17,0.05,0.05
Resident Evil Zero,XOne,Capcom,Action,2016.0,0.05,0.02,0.0,0.01
Resident Evil Zero,PC,Capcom,Action,2016.0,0.01,0.01,0.0,0.0
Resident Evil Zero,GC,Capcom,Action,2002.0,0.54,0.27,0.45,0.04
Resident Evil: Dead Aim,PS2,Capcom,Action,2003.0,0.17,0.13,0.0,0.04
Resident Evil: Operation Raccoon City,PC,Capcom,Action,2012.0,0.0,0.03,0.0,0.01
Resident Evil: Outbreak,PS2,Capcom,Action,2003.0,0.54,0.35,0.46,0.1
Resident Evil: Revelations,PC,Capcom,Action,2013.0,0.0,0.03,0.0,0.01
Resident Evil: Revelations 2,XOne,Capcom,Action,2015.0,0.07,0.02,0.0,0.01
Resident Evil: Revelations 2,X360,Capcom,Action,2015.0,0.04,0.04,0.0,0.01
Resident Evil: The Umbrella Chronicles,Wii,Capcom,Action,2007.0,0.68,0.43,0.29,0.14
Resident Evil: Umbrella Corps,PS4,Capcom,Action,2016.0,0.0,0.0,0.02,0.0
Resistance 2,PS3,Sony Computer Entertainment,Shooter,2008.0,1.15,0.85,0.1,0.39
Resistance 3,PS3,Sony Computer Entertainment,Shooter,2011.0,0.64,0.58,0.05,0.23
Resistance Dual Pack,PS3,Sony Computer Entertainment,Shooter,2011.0,0.0,0.01,0.0,0.0
Resistance: Fall of Man,PS3,Sony Computer Entertainment,Shooter,2006.0,1.73,1.73,0.14,0.75
Retro Atari Classics,DS,Atari,Misc,2005.0,0.12,0.0,0.0,0.01
Retro Game Challenge,DS,Namco Bandai Games,Action,2007.0,0.0,0.0,0.11,0.0
Retro Game Challenge (US sales),DS,Namco Bandai Games,Action,2007.0,0.1,0.0,0.0,0.0
Return Fire,PS,Time Warner Interactive,Strategy,1996.0,0.05,0.03,0.0,0.01
Return to Castle Wolfenstein: Operation Resurrection,PS2,Activision,Shooter,2003.0,0.26,0.2,0.0,0.07
Return to Castle Wolfenstein: Tides of War,XB,Activision,Shooter,2003.0,0.49,0.16,0.0,0.02
Return to PopoloCrois: A Story of Seasons Fairytale,3DS,Marvelous Entertainment,Simulation,2015.0,0.04,0.0,0.1,0.01
Reversal Challenge,DS,Tommo,Misc,2009.0,0.02,0.0,0.0,0.0
Revolution X,PS,Acclaim Entertainment,Shooter,1995.0,0.06,0.04,0.0,0.01
Revolution: 25th Anniversary Collection,PC,Koch Media,Adventure,2016.0,0.0,0.02,0.0,0.0
Rewrite,PSV,Prototype,Adventure,2014.0,0.0,0.0,0.01,0.0
Rez,PS2,Sony Computer Entertainment,Shooter,2001.0,0.03,0.02,0.0,0.01
Rhapsody: A Musical Adventure,DS,Nippon Ichi Software,Role-Playing,2008.0,0.05,0.0,0.0,0.0
Rhapsody: A Musical Adventure,PS,Nippon Ichi Software,Role-Playing,1998.0,0.02,0.01,0.0,0.0
Rhythm Heaven,DS,Nintendo,Misc,2008.0,0.58,0.51,1.93,0.14
Rhythm Heaven: The Best+,3DS,Nintendo,Misc,2015.0,0.0,0.0,0.71,0.0
Rhythm Tengoku,GBA,Nintendo,Misc,2006.0,0.0,0.0,0.3,0.01
Ribbit King,GC,Atari,Sports,2003.0,0.04,0.01,0.0,0.0
Ribbit King,PS2,Atari,Sports,2003.0,0.05,0.04,0.0,0.01
Richard Burns Rally,PC,SCi,Racing,2004.0,0.0,0.03,0.0,0.01
Ride,X360,Milestone S.r.l.,Racing,2015.0,0.0,0.02,0.0,0.0
Ride,XOne,Milestone S.r.l.,Racing,2015.0,0.04,0.05,0.0,0.01
Ride,PC,Milestone S.r.l.,Racing,2015.0,0.0,0.03,0.0,0.0
Ride,PS3,Milestone S.r.l.,Racing,2015.0,0.0,0.06,0.01,0.01
Ride to Hell,X360,Deep Silver,Racing,2013.0,0.04,0.01,0.0,0.0
Ride to Hell,PS3,Deep Silver,Racing,2013.0,0.02,0.02,0.0,0.01
Ridge Racer,PS,Sony Computer Entertainment,Racing,1994.0,0.0,0.0,0.74,0.05
Ridge Racer,PSP,Sony Computer Entertainment,Racing,2004.0,0.36,0.45,0.32,0.28
Ridge Racer 2,PSP,Sony Computer Entertainment,Racing,2006.0,0.0,0.03,0.07,0.01
Ridge Racer 3D,3DS,Namco Bandai Games,Racing,2011.0,0.19,0.15,0.12,0.03
Ridge Racer DS,DS,Namco Bandai Games,Racing,2004.0,0.14,0.0,0.0,0.01
Ridge Racer Unbounded,X360,Namco Bandai Games,Racing,2012.0,0.05,0.05,0.0,0.01
Ridge Racer Unbounded,PS3,Namco Bandai Games,Racing,2012.0,0.05,0.1,0.0,0.03
Ridge Racer Unbounded,PC,Namco Bandai Games,Racing,2012.0,0.0,0.02,0.0,0.0
Riding Spirits,PS2,BAM! Entertainment,Racing,2002.0,0.13,0.1,0.0,0.03
Riding Stables: The Whitakers present Milton and Friends,3DS,DTP Entertainment,Sports,2011.0,0.0,0.04,0.0,0.0
Rimo-Cocoron,PS2,Sony Computer Entertainment,Action,2001.0,0.0,0.0,0.05,0.0
Ring of Red,PS2,Konami Digital Entertainment,Strategy,2000.0,0.06,0.04,0.0,0.01
Ringling Bros. and Barnum & Bailey Circus,Wii,Take-Two Interactive,Action,2009.0,0.17,0.0,0.0,0.01
Ringling Bros. and Barnum & Bailey: Circus Friends,DS,Take-Two Interactive,Action,2009.0,0.16,0.0,0.0,0.01
Rinne no Lagrange: Kamogawa Days,PS3,Namco Bandai Games,Adventure,2012.0,0.0,0.0,0.02,0.0
Rio,X360,THQ,Misc,2011.0,0.05,0.03,0.0,0.01
